Highest NIBRS/UCR Offense Description,GO Report Date,GO Location Zip
Theft,29-May-16,78745
Theft,29-May-16,78748
Theft,29-May-16,78745
Theft,29-May-16,78701
Theft,29-May-16,78746
Theft,29-May-16,78701
Theft,29-May-16,78753
Theft,29-May-16,78754
Theft,29-May-16,78704
Theft,29-May-16,78744
Theft,29-May-16,78704
Theft,29-May-16,78722
Theft,29-May-16,78704
Theft,29-May-16,78758
Theft,29-May-16,78746
Theft,29-May-16,78749
Theft,29-May-16,78751
Theft,29-May-16,78741
Theft,29-May-16,78701
Theft,29-May-16,78741
Theft,29-May-16,78759
Theft,29-May-16,78704
Burglary,30-May-16,78754
Theft,30-May-16,78744
Theft,30-May-16,78723
Robbery,30-May-16,78752
Burglary,30-May-16,78723
Theft,30-May-16,78723
Theft,30-May-16,78753
Agg Assault,30-May-16,78757
Auto Theft,30-May-16,78725
Agg Assault,30-May-16,78745
Burglary,30-May-16,78741
Agg Assault,30-May-16,78704
Theft,30-May-16,78741
Auto Theft,30-May-16,78748
Theft,30-May-16,78753
Theft,30-May-16,78753
Theft,30-May-16,78704
Auto Theft,30-May-16,78750
Burglary,30-May-16,78741
Theft,30-May-16,78746
Theft,30-May-16,78717
Theft,30-May-16,78745
Agg Assault,30-May-16,78753
Burglary,30-May-16,78744
Burglary,30-May-16,78759
Theft,30-May-16,78704
Agg Assault,30-May-16,78751
Burglary,30-May-16,78745
Burglary,30-May-16,78748
Burglary,30-May-16,78727
Burglary,30-May-16,78741
Burglary,30-May-16,78741
Theft,30-May-16,78753
Rape,30-May-16,78750
Burglary,30-May-16,78702
Burglary,30-May-16,78753
Theft,30-May-16,78758
Burglary,30-May-16,78739
Burglary,30-May-16,78723
Robbery,30-May-16,78748
Agg Assault,30-May-16,78701
Robbery,30-May-16,78750
Agg Assault,30-May-16,78724
Burglary,30-May-16,78704
Theft,30-May-16,78703
Auto Theft,30-May-16,78704
Theft,30-May-16,78723
Theft,30-May-16,78701
Theft,30-May-16,78757
Theft,30-May-16,78741
Burglary,30-May-16,78703
Theft,30-May-16,78757
Theft,30-May-16,78725
Theft,30-May-16,78741
Theft,30-May-16,78744
Theft,30-May-16,78752
Theft,30-May-16,78741
Theft,30-May-16,78759
Theft,30-May-16,78756
Theft,30-May-16,78753
Theft,30-May-16,78759
Theft,30-May-16,78725
Theft,30-May-16,78753
Theft,30-May-16,78702
Theft,30-May-16,78725
Theft,30-May-16,78701
Theft,30-May-16,78702
Theft,30-May-16,78744
Theft,30-May-16,78744
Theft,30-May-16,78758
Theft,30-May-16,78757
Theft,30-May-16,78702
Theft,30-May-16,78758
Theft,30-May-16,78744
Theft,30-May-16,78757
Theft,30-May-16,78759
Theft,30-May-16,78744
Theft,30-May-16,78744
Theft,30-May-16,78746
Theft,30-May-16,78701
Theft,30-May-16,78702
Theft,30-May-16,78745
Theft,30-May-16,78741
Theft,30-May-16,78757
Theft,30-May-16,78741
Theft,30-May-16,78757
Theft,30-May-16,78753
Theft,30-May-16,78753
Theft,30-May-16,78748
Theft,30-May-16,
Rape,30-May-16,78745
Theft,30-May-16,78758
Theft,30-May-16,78703
Burglary,31-May-16,78741
Burglary,31-May-16,78702
Theft,31-May-16,78752
Theft,31-May-16,78758
Burglary,31-May-16,78723
Robbery,31-May-16,78723
Auto Theft,31-May-16,78723
Burglary,31-May-16,78754
Auto Theft,31-May-16,78702
Auto Theft,31-May-16,78741
Theft,31-May-16,78703
Burglary,31-May-16,78750
Burglary,31-May-16,78758
Theft,31-May-16,78753
Theft,31-May-16,78702
Burglary,31-May-16,78727
Theft,31-May-16,78723
Burglary,31-May-16,78721
Theft,31-May-16,78753
Theft,31-May-16,78723
Theft,31-May-16,78704
Theft,31-May-16,78741
Theft,31-May-16,78752
Auto Theft,31-May-16,78719
Theft,31-May-16,78753
Theft,31-May-16,78749
Burglary,31-May-16,78749
Auto Theft,31-May-16,78723
Agg Assault,31-May-16,78745
Theft,31-May-16,78613
Burglary,31-May-16,78748
Theft,31-May-16,78753
Theft,31-May-16,78704
Theft,31-May-16,78753
Rape,31-May-16,78753
Burglary,31-May-16,78753
Theft,31-May-16,78753
Theft,31-May-16,78705
Burglary,31-May-16,78751
Burglary,31-May-16,78759
Burglary,31-May-16,78723
Theft,31-May-16,78703
Theft,31-May-16,78613
Agg Assault,31-May-16,78741
Burglary,31-May-16,78723
Theft,31-May-16,78751
Theft,31-May-16,78759
Theft,31-May-16,78741
Rape,31-May-16,
Theft,31-May-16,78739
Theft,31-May-16,78758
Theft,31-May-16,78741
Theft,31-May-16,78758
Theft,31-May-16,78744
Theft,31-May-16,78653
Burglary,31-May-16,78729
Theft,31-May-16,78704
Theft,31-May-16,78701
Theft,31-May-16,78727
Theft,31-May-16,78653
Theft,31-May-16,78702
Theft,31-May-16,78727
Theft,31-May-16,78759
Theft,31-May-16,78753
Theft,31-May-16,78723
Theft,31-May-16,78701
Theft,31-May-16,78704
Theft,31-May-16,78751
Theft,31-May-16,78748
Theft,31-May-16,78731
Theft,31-May-16,78744
Theft,31-May-16,78757
Theft,31-May-16,78745
Theft,31-May-16,78746
Theft,31-May-16,78741
Theft,31-May-16,78759
Theft,31-May-16,78741
Theft,31-May-16,78759
Theft,31-May-16,78758
Theft,31-May-16,78757
Theft,31-May-16,78704
Theft,31-May-16,78704
Theft,31-May-16,78746
Theft,31-May-16,78660
Theft,31-May-16,78731
Theft,31-May-16,78701
Theft,31-May-16,78705
Theft,31-May-16,78731
Theft,31-May-16,78741
Theft,31-May-16,78705
Theft,31-May-16,78702
Theft,31-May-16,78701
Theft,31-May-16,78745
Theft,31-May-16,78701
Burglary,31-May-16,78758
Theft,31-May-16,78749
Theft,31-May-16,78705
Theft,1-Jun-16,78753
Theft,1-Jun-16,78753
Theft,1-Jun-16,78753
Rape,1-Jun-16,
Theft,1-Jun-16,78702
Agg Assault,1-Jun-16,78753
Agg Assault,1-Jun-16,78741
Theft,1-Jun-16,78753
Theft,1-Jun-16,
Agg Assault,1-Jun-16,78748
Burglary,1-Jun-16,78702
Burglary,1-Jun-16,78727
Burglary,1-Jun-16,78735
Burglary,1-Jun-16,78748
Burglary,1-Jun-16,78758
Theft,1-Jun-16,78753
Auto Theft,1-Jun-16,78748
Theft,1-Jun-16,78723
Burglary,1-Jun-16,78727
Theft,1-Jun-16,78704
Theft,1-Jun-16,78717
Theft,1-Jun-16,78741
Theft,1-Jun-16,78753
Theft,1-Jun-16,78705
Rape,1-Jun-16,78744
Auto Theft,1-Jun-16,78704
Theft,1-Jun-16,78748
Theft,1-Jun-16,78717
Burglary,1-Jun-16,78750
Theft,1-Jun-16,78758
Theft,1-Jun-16,78741
Theft,1-Jun-16,78758
Theft,1-Jun-16,78703
Theft,1-Jun-16,78753
Burglary,1-Jun-16,78758
Agg Assault,1-Jun-16,78753
Rape,1-Jun-16,78701
Theft,1-Jun-16,78749
Burglary,1-Jun-16,78744
Burglary,1-Jun-16,78741
Theft,1-Jun-16,78701
Burglary,1-Jun-16,78721
Theft,1-Jun-16,78704
Burglary,1-Jun-16,78704
Theft,1-Jun-16,78704
Theft,1-Jun-16,78721
Agg Assault,1-Jun-16,78745
Theft,1-Jun-16,78758
Burglary,1-Jun-16,78741
Agg Assault,1-Jun-16,78757
Theft,1-Jun-16,78701
Theft,1-Jun-16,78758
Theft,1-Jun-16,78701
Theft,1-Jun-16,78731
Theft,1-Jun-16,78753
Theft,1-Jun-16,78749
Theft,1-Jun-16,78701
Theft,1-Jun-16,78731
Theft,1-Jun-16,78727
Theft,1-Jun-16,78727
Theft,1-Jun-16,78757
Rape,1-Jun-16,78701
Theft,1-Jun-16,78741
Theft,1-Jun-16,78745
Theft,1-Jun-16,78747
Theft,1-Jun-16,78731
Theft,1-Jun-16,78723
Theft,1-Jun-16,78757
Theft,1-Jun-16,78744
Theft,1-Jun-16,78749
Theft,1-Jun-16,78746
Theft,1-Jun-16,78705
Theft,1-Jun-16,78758
Theft,1-Jun-16,78726
Theft,1-Jun-16,78701
Theft,1-Jun-16,78726
Theft,1-Jun-16,78701
Theft,1-Jun-16,78744
Theft,1-Jun-16,78753
Theft,1-Jun-16,78701
Theft,1-Jun-16,78660
Theft,1-Jun-16,78759
Theft,1-Jun-16,78741
Theft,1-Jun-16,78723
Theft,1-Jun-16,78726
Theft,1-Jun-16,78745
Theft,1-Jun-16,78750
Theft,1-Jun-16,78754
Theft,1-Jun-16,78731
Theft,1-Jun-16,78752
Theft,1-Jun-16,78741
Theft,1-Jun-16,78704
Theft,1-Jun-16,78704
Theft,1-Jun-16,78704
Theft,1-Jun-16,78704
Theft,1-Jun-16,78745
Theft,1-Jun-16,78741
Theft,1-Jun-16,78744
Theft,1-Jun-16,78744
Theft,1-Jun-16,78759
Theft,1-Jun-16,78726
Theft,1-Jun-16,78703
Theft,1-Jun-16,78705
Theft,1-Jun-16,78753
Theft,1-Jun-16,78703
Agg Assault,2-Jun-16,78704
Theft,2-Jun-16,78725
Theft,2-Jun-16,78757
Auto Theft,2-Jun-16,78739
Auto Theft,2-Jun-16,78748
Burglary,2-Jun-16,78758
Auto Theft,2-Jun-16,78741
Auto Theft,2-Jun-16,78745
Rape,2-Jun-16,78729
Auto Theft,2-Jun-16,78752
Agg Assault,2-Jun-16,78702
Theft,2-Jun-16,78701
Auto Theft,2-Jun-16,78703
Burglary,2-Jun-16,78723
Burglary,2-Jun-16,78749
Burglary,2-Jun-16,78702
Burglary,2-Jun-16,78735
Theft,2-Jun-16,78753
Theft,2-Jun-16,78704
Theft,2-Jun-16,78703
Agg Assault,2-Jun-16,78721
Agg Assault,2-Jun-16,78704
Auto Theft,2-Jun-16,78704
Agg Assault,2-Jun-16,78702
Agg Assault,2-Jun-16,78723
Theft,2-Jun-16,78613
Auto Theft,2-Jun-16,78705
Burglary,2-Jun-16,78745
Theft,2-Jun-16,78703
Theft,2-Jun-16,78721
Robbery,2-Jun-16,78724
Burglary,2-Jun-16,78745
Theft,2-Jun-16,78705
Theft,2-Jun-16,78723
Agg Assault,2-Jun-16,78722
Agg Assault,2-Jun-16,78741
Theft,2-Jun-16,78753
Agg Assault,2-Jun-16,78753
Theft,2-Jun-16,78758
Theft,2-Jun-16,78752
Auto Theft,2-Jun-16,78745
Theft,2-Jun-16,78613
Theft,2-Jun-16,78701
Theft,2-Jun-16,78757
Burglary,2-Jun-16,78723
Theft,2-Jun-16,78749
Burglary,2-Jun-16,78745
Theft,2-Jun-16,78758
Auto Theft,2-Jun-16,78758
Auto Theft,2-Jun-16,78702
Theft,2-Jun-16,78660
Agg Assault,2-Jun-16,78753
Burglary,2-Jun-16,78758
Theft,2-Jun-16,78745
Theft,2-Jun-16,78749
Theft,2-Jun-16,78727
Theft,2-Jun-16,78745
Theft,2-Jun-16,78741
Theft,2-Jun-16,78702
Theft,2-Jun-16,78744
Theft,2-Jun-16,78754
Theft,2-Jun-16,78754
Theft,2-Jun-16,78723
Theft,2-Jun-16,78735
Theft,2-Jun-16,78613
Theft,2-Jun-16,78703
Theft,2-Jun-16,78753
Theft,2-Jun-16,78753
Theft,2-Jun-16,78741
Theft,2-Jun-16,78741
Theft,2-Jun-16,78753
Theft,2-Jun-16,78705
Theft,2-Jun-16,78736
Theft,2-Jun-16,78759
Theft,2-Jun-16,78723
Theft,2-Jun-16,78701
Theft,2-Jun-16,78702
Theft,2-Jun-16,78731
Theft,2-Jun-16,78617
Theft,2-Jun-16,78704
Theft,2-Jun-16,78746
Theft,2-Jun-16,78753
Theft,2-Jun-16,78701
Theft,2-Jun-16,78753
Theft,2-Jun-16,78704
Theft,2-Jun-16,78753
Theft,2-Jun-16,78745
Theft,2-Jun-16,78704
Theft,2-Jun-16,78753
Theft,2-Jun-16,78741
Theft,2-Jun-16,78741
Theft,2-Jun-16,78746
Theft,2-Jun-16,78744
Theft,2-Jun-16,78701
Theft,2-Jun-16,78751
Theft,2-Jun-16,78746
Theft,2-Jun-16,78705
Theft,2-Jun-16,78719
Theft,2-Jun-16,78744
Theft,2-Jun-16,78731
Theft,2-Jun-16,78756
Theft,2-Jun-16,78759
Rape,2-Jun-16,78753
Theft,2-Jun-16,78717
Theft,2-Jun-16,78653
Theft,2-Jun-16,78704
Theft,2-Jun-16,78702
Theft,2-Jun-16,78745
Theft,2-Jun-16,78756
Theft,2-Jun-16,78731
Theft,2-Jun-16,78705
Theft,2-Jun-16,78724
Theft,3-Jun-16,78702
Burglary,3-Jun-16,78724
Theft,3-Jun-16,78723
Agg Assault,3-Jun-16,78757
Theft,3-Jun-16,78701
Burglary,3-Jun-16,78731
Theft,3-Jun-16,78744
Burglary,3-Jun-16,78731
Agg Assault,3-Jun-16,78758
Burglary,3-Jun-16,78731
Burglary,3-Jun-16,78744
Agg Assault,3-Jun-16,78735
Auto Theft,3-Jun-16,78753
Burglary,3-Jun-16,78703
Theft,3-Jun-16,78722
Agg Assault,3-Jun-16,78759
Theft,3-Jun-16,78756
Burglary,3-Jun-16,78751
Auto Theft,3-Jun-16,78741
Auto Theft,3-Jun-16,78741
Agg Assault,3-Jun-16,78722
Auto Theft,3-Jun-16,78758
Theft,3-Jun-16,78745
Burglary,3-Jun-16,78704
Robbery,3-Jun-16,78724
Theft,3-Jun-16,78753
Theft,3-Jun-16,78702
Theft,3-Jun-16,78753
Rape,3-Jun-16,78721
Agg Assault,3-Jun-16,78721
Burglary,3-Jun-16,78704
Theft,3-Jun-16,78704
Theft,3-Jun-16,78753
Theft,3-Jun-16,78745
Robbery,3-Jun-16,78752
Theft,3-Jun-16,78757
Theft,3-Jun-16,78752
Theft,3-Jun-16,78746
Burglary,3-Jun-16,78723
Theft,3-Jun-16,78723
Agg Assault,3-Jun-16,78721
Burglary,3-Jun-16,78741
Theft,3-Jun-16,78746
Theft,3-Jun-16,78739
Rape,3-Jun-16,78744
Auto Theft,3-Jun-16,78753
Theft,3-Jun-16,78701
Burglary,3-Jun-16,78754
Theft,3-Jun-16,78748
Theft,3-Jun-16,78744
Theft,3-Jun-16,78741
Theft,3-Jun-16,78705
Theft,3-Jun-16,78752
Theft,3-Jun-16,78744
Theft,3-Jun-16,78741
Theft,3-Jun-16,78744
Theft,3-Jun-16,78741
Theft,3-Jun-16,78747
Theft,3-Jun-16,78744
Theft,3-Jun-16,78741
Theft,3-Jun-16,78748
Theft,3-Jun-16,78759
Theft,3-Jun-16,78753
Burglary,3-Jun-16,78724
Theft,3-Jun-16,78745
Theft,3-Jun-16,78744
Burglary,3-Jun-16,78703
Theft,3-Jun-16,78747
Theft,3-Jun-16,78757
Theft,3-Jun-16,78757
Theft,3-Jun-16,78745
Theft,3-Jun-16,78723
Theft,3-Jun-16,78757
Theft,3-Jun-16,78727
Theft,3-Jun-16,78758
Theft,3-Jun-16,78752
Theft,3-Jun-16,78721
Theft,3-Jun-16,78747
Theft,3-Jun-16,78757
Theft,3-Jun-16,78753
Theft,3-Jun-16,78745
Theft,3-Jun-16,78704
Theft,3-Jun-16,78741
Theft,3-Jun-16,78741
Theft,3-Jun-16,78751
Theft,3-Jun-16,78702
Theft,3-Jun-16,78702
Theft,3-Jun-16,78745
Theft,3-Jun-16,78746
Theft,3-Jun-16,78745
Theft,3-Jun-16,78729
Theft,3-Jun-16,78748
Theft,3-Jun-16,78757
Theft,3-Jun-16,78746
Theft,3-Jun-16,78701
Theft,3-Jun-16,78758
Theft,3-Jun-16,78717
Theft,3-Jun-16,78758
Theft,3-Jun-16,78753
Theft,3-Jun-16,78759
Theft,3-Jun-16,78758
Theft,3-Jun-16,78753
Theft,3-Jun-16,78723
Theft,3-Jun-16,78752
Theft,3-Jun-16,78758
Theft,3-Jun-16,78701
Theft,3-Jun-16,78753
Theft,3-Jun-16,78749
Theft,3-Jun-16,78753
Agg Assault,3-Jun-16,78744
Theft,3-Jun-16,78703
Theft,3-Jun-16,78703
Theft,3-Jun-16,78744
Theft,3-Jun-16,78744
Theft,3-Jun-16,78704
Rape,4-Jun-16,78701
Rape,4-Jun-16,78744
Burglary,4-Jun-16,78744
Rape,4-Jun-16,78701
Theft,4-Jun-16,78701
Rape,4-Jun-16,78758
Agg Assault,4-Jun-16,78724
Agg Assault,4-Jun-16,78741
Burglary,4-Jun-16,78701
Agg Assault,4-Jun-16,78705
Theft,4-Jun-16,78753
Burglary,4-Jun-16,78703
Burglary,4-Jun-16,78745
Theft,4-Jun-16,78752
Theft,4-Jun-16,78753
Burglary,4-Jun-16,78741
Rape,4-Jun-16,78701
Theft,4-Jun-16,78757
Theft,4-Jun-16,78730
Theft,4-Jun-16,78746
Agg Assault,4-Jun-16,78757
Theft,4-Jun-16,78754
Burglary,4-Jun-16,78702
Theft,4-Jun-16,78727
Theft,4-Jun-16,78744
Theft,4-Jun-16,78753
Theft,4-Jun-16,78613
Theft,4-Jun-16,78758
Auto Theft,4-Jun-16,78745
Rape,4-Jun-16,78701
Theft,4-Jun-16,78613
Theft,4-Jun-16,78746
Agg Assault,4-Jun-16,78750
Theft,4-Jun-16,78749
Theft,4-Jun-16,78741
Theft,4-Jun-16,78719
Theft,4-Jun-16,78652
Theft,4-Jun-16,78701
Theft,4-Jun-16,78741
Theft,4-Jun-16,78742
Theft,4-Jun-16,78753
Theft,4-Jun-16,78758
Theft,4-Jun-16,78758
Theft,4-Jun-16,78758
Theft,4-Jun-16,78741
Theft,4-Jun-16,78752
Theft,4-Jun-16,78757
Theft,4-Jun-16,78702
Theft,4-Jun-16,78744
Theft,4-Jun-16,78753
Theft,4-Jun-16,78759
Theft,4-Jun-16,78729
Theft,4-Jun-16,78745
Theft,4-Jun-16,78723
Theft,4-Jun-16,78753
Theft,4-Jun-16,78704
Theft,4-Jun-16,78749
Theft,4-Jun-16,78757
Theft,4-Jun-16,78705
Theft,4-Jun-16,78721
Theft,4-Jun-16,78722
Theft,4-Jun-16,78744
Theft,4-Jun-16,78741
Theft,4-Jun-16,78702
Theft,4-Jun-16,78759
Theft,4-Jun-16,78727
Theft,4-Jun-16,78745
Theft,4-Jun-16,78723
Theft,4-Jun-16,78753
Agg Assault,4-Jun-16,78729
Theft,4-Jun-16,78748
Theft,4-Jun-16,78717
Theft,4-Jun-16,78704
Theft,4-Jun-16,78702
Theft,4-Jun-16,78704
Theft,4-Jun-16,78701
Theft,4-Jun-16,78702
Theft,4-Jun-16,78617
Theft,5-Jun-16,78753
Robbery,5-Jun-16,78753
Burglary,5-Jun-16,78702
Theft,5-Jun-16,78701
Murder,5-Jun-16,78753
Burglary,5-Jun-16,78758
Agg Assault,5-Jun-16,78704
Agg Assault,5-Jun-16,78748
Burglary,5-Jun-16,78752
Agg Assault,5-Jun-16,78753
Auto Theft,5-Jun-16,78701
Burglary,5-Jun-16,78753
Theft,5-Jun-16,78745
Burglary,5-Jun-16,78754
Burglary,5-Jun-16,78749
Robbery,5-Jun-16,78702
Theft,5-Jun-16,78752
Theft,5-Jun-16,78752
Auto Theft,5-Jun-16,78705
Burglary,5-Jun-16,78723
Burglary,5-Jun-16,78741
Theft,5-Jun-16,78741
Theft,5-Jun-16,78752
Rape,5-Jun-16,78752
Burglary,5-Jun-16,78702
Agg Assault,5-Jun-16,78748
Theft,5-Jun-16,78753
Agg Assault,5-Jun-16,78723
Agg Assault,5-Jun-16,78721
Theft,5-Jun-16,78703
Theft,5-Jun-16,78741
Theft,5-Jun-16,78746
Theft,5-Jun-16,78748
Theft,5-Jun-16,78744
Auto Theft,5-Jun-16,78704
Agg Assault,5-Jun-16,78744
Burglary,5-Jun-16,78741
Robbery,5-Jun-16,78745
Theft,5-Jun-16,78705
Agg Assault,5-Jun-16,78753
Burglary,5-Jun-16,78758
Theft,5-Jun-16,78719
Theft,5-Jun-16,78745
Theft,5-Jun-16,78704
Theft,5-Jun-16,78753
Theft,5-Jun-16,78741
Agg Assault,5-Jun-16,78721
Theft,5-Jun-16,78744
Burglary,5-Jun-16,78731
Burglary,5-Jun-16,78744
Theft,5-Jun-16,78754
Theft,5-Jun-16,78721
Burglary,5-Jun-16,78702
Theft,5-Jun-16,78723
Theft,5-Jun-16,78757
Theft,5-Jun-16,78723
Theft,5-Jun-16,78745
Theft,5-Jun-16,78753
Theft,5-Jun-16,78702
Theft,5-Jun-16,78756
Theft,5-Jun-16,78749
Theft,5-Jun-16,78701
Theft,5-Jun-16,78729
Theft,5-Jun-16,78723
Theft,5-Jun-16,78727
Theft,5-Jun-16,78758
Theft,5-Jun-16,78751
Theft,5-Jun-16,78759
Theft,5-Jun-16,78741
Theft,5-Jun-16,78754
Theft,5-Jun-16,78741
Theft,5-Jun-16,78745
Theft,5-Jun-16,78745
Theft,5-Jun-16,78617
Theft,5-Jun-16,78703
Theft,5-Jun-16,78758
Theft,5-Jun-16,78717
Theft,5-Jun-16,78758
Theft,5-Jun-16,78704
Theft,5-Jun-16,78758
Theft,5-Jun-16,78745
Theft,5-Jun-16,78741
Theft,5-Jun-16,78735
Theft,5-Jun-16,78746
Theft,5-Jun-16,78757
Theft,5-Jun-16,78753
Theft,5-Jun-16,78756
Rape,5-Jun-16,78701
Theft,5-Jun-16,78746
Theft,5-Jun-16,78705
Theft,5-Jun-16,78701
Theft,5-Jun-16,78701
Auto Theft,6-Jun-16,78702
Agg Assault,6-Jun-16,78752
Agg Assault,6-Jun-16,78724
Theft,6-Jun-16,78744
Theft,6-Jun-16,78754
Auto Theft,6-Jun-16,78741
Burglary,6-Jun-16,78759
Auto Theft,6-Jun-16,78741
Burglary,6-Jun-16,78741
Burglary,6-Jun-16,78759
Burglary,6-Jun-16,78752
Burglary,6-Jun-16,78744
Theft,6-Jun-16,78731
Theft,6-Jun-16,78703
Burglary,6-Jun-16,78746
Burglary,6-Jun-16,78727
Burglary,6-Jun-16,78758
Burglary,6-Jun-16,78752
Auto Theft,6-Jun-16,78704
Theft,6-Jun-16,78617
Theft,6-Jun-16,78723
Burglary,6-Jun-16,78722
Robbery,6-Jun-16,78748
Auto Theft,6-Jun-16,78741
Auto Theft,6-Jun-16,78746
Theft,6-Jun-16,78753
Burglary,6-Jun-16,78757
Theft,6-Jun-16,78744
Burglary,6-Jun-16,78753
Theft,6-Jun-16,78759
Burglary,6-Jun-16,78704
Theft,6-Jun-16,78723
Agg Assault,6-Jun-16,78758
Theft,6-Jun-16,78704
Theft,6-Jun-16,78703
Burglary,6-Jun-16,78757
Theft,6-Jun-16,78741
Theft,6-Jun-16,78753
Agg Assault,6-Jun-16,78723
Theft,6-Jun-16,78748
Burglary,6-Jun-16,78704
Auto Theft,6-Jun-16,78702
Theft,6-Jun-16,78613
Theft,6-Jun-16,78753
Theft,6-Jun-16,78723
Theft,6-Jun-16,78701
Agg Assault,6-Jun-16,78753
Theft,6-Jun-16,78748
Agg Assault,6-Jun-16,78723
Theft,6-Jun-16,78753
Burglary,6-Jun-16,78741
Agg Assault,6-Jun-16,78704
Agg Assault,6-Jun-16,78701
Agg Assault,6-Jun-16,78722
Theft,6-Jun-16,78752
Theft,6-Jun-16,78753
Theft,6-Jun-16,78704
Theft,6-Jun-16,78753
Theft,6-Jun-16,78704
Theft,6-Jun-16,78747
Theft,6-Jun-16,78702
Theft,6-Jun-16,78703
Theft,6-Jun-16,78749
Theft,6-Jun-16,78758
Theft,6-Jun-16,78759
Theft,6-Jun-16,78749
Theft,6-Jun-16,78754
Theft,6-Jun-16,78724
Theft,6-Jun-16,78749
Theft,6-Jun-16,78741
Theft,6-Jun-16,78758
Theft,6-Jun-16,78703
Theft,6-Jun-16,78705
Theft,6-Jun-16,78753
Theft,6-Jun-16,78753
Theft,6-Jun-16,78750
Theft,6-Jun-16,78704
Theft,6-Jun-16,78705
Theft,6-Jun-16,78759
Theft,6-Jun-16,78723
Theft,6-Jun-16,78701
Theft,6-Jun-16,78758
Theft,6-Jun-16,78722
Theft,6-Jun-16,78701
Theft,6-Jun-16,78731
Theft,6-Jun-16,78701
Theft,6-Jun-16,78701
Theft,6-Jun-16,78701
Theft,6-Jun-16,78717
Theft,6-Jun-16,78701
Theft,6-Jun-16,78701
Theft,6-Jun-16,78702
Theft,6-Jun-16,78749
Theft,6-Jun-16,78744
Theft,6-Jun-16,78745
Theft,6-Jun-16,78756
Theft,6-Jun-16,78748
Theft,6-Jun-16,78748
Theft,6-Jun-16,78704
Theft,6-Jun-16,78704
Theft,6-Jun-16,78704
Theft,6-Jun-16,78729
Theft,6-Jun-16,78753
Theft,6-Jun-16,78741
Burglary,6-Jun-16,78741
Theft,6-Jun-16,78751
Theft,6-Jun-16,78735
Theft,6-Jun-16,78758
Theft,6-Jun-16,78704
Theft,6-Jun-16,78704
Theft,6-Jun-16,78719
Theft,6-Jun-16,78730
Theft,6-Jun-16,78704
Theft,6-Jun-16,78727
Theft,6-Jun-16,78702
Theft,6-Jun-16,78703
Theft,6-Jun-16,78751
Theft,6-Jun-16,78702
Theft,6-Jun-16,78758
Theft,6-Jun-16,78704
Theft,6-Jun-16,78741
Burglary,7-Jun-16,78704
Auto Theft,7-Jun-16,78751
Robbery,7-Jun-16,78751
Burglary,7-Jun-16,78744
Auto Theft,7-Jun-16,78753
Auto Theft,7-Jun-16,78726
Theft,7-Jun-16,78741
Theft,7-Jun-16,78723
Agg Assault,7-Jun-16,78724
Theft,7-Jun-16,78751
Auto Theft,7-Jun-16,78759
Rape,7-Jun-16,78744
Theft,7-Jun-16,78721
Burglary,7-Jun-16,78741
Burglary,7-Jun-16,78753
Rape,7-Jun-16,78757
Theft,7-Jun-16,78753
Burglary,7-Jun-16,78702
Theft,7-Jun-16,78752
Robbery,7-Jun-16,78744
Burglary,7-Jun-16,78752
Burglary,7-Jun-16,78741
Theft,7-Jun-16,78751
Robbery,7-Jun-16,78744
Theft,7-Jun-16,78753
Auto Theft,7-Jun-16,78746
Agg Assault,7-Jun-16,78758
Burglary,7-Jun-16,78741
Theft,7-Jun-16,78753
Burglary,7-Jun-16,78758
